filename,width,height,resolution,magnification,tif_cksum,tif_size,us_wsi_url,us_tif_url,us_jpg_url,eu_wsi_url,eu_tif_url,eu_jpg_url,asia_wsi_url,asia_tif_url,asia_jpg_url
C12_B129_S12.tif,111360,89856,0.23000137507915494,40,2127153615,1079833662,s3://drivendata-competition-sfp-public/train/wsi_images/C12_B129_S12.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C12_B129_S12.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C12_B129_S12.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C12_B129_S12.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C12_B129_S12.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C12_B129_S12.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C12_B129_S12.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C12_B129_S12.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C12_B129_S12.jpg
C01_B239_S01.tif,142848,51456,0.2263467609882355,40,1452332343,302855330,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B239_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B239_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B239_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B239_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B239_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B239_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B239_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B239_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B239_S01.jpg
C01_B203_S01.tif,214272,90112,0.2263467609882355,40,1357317631,1363476214,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B203_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B203_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B203_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B203_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B203_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B203_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B203_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B203_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B203_S01.jpg
C01_B295_S01.tif,170624,97024,0.2263467609882355,40,4048660973,1304346090,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B295_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B295_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B295_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B295_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B295_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B295_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B295_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B295_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B295_S01.jpg
C01_B353_S01.tif,214272,109824,0.2263467609882355,40,2983083947,2461994368,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B353_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B353_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B353_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B353_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B353_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B353_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B353_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B353_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B353_S01.jpg
C07_B052_S21.tif,119040,108800,0.2271746248006821,40,3613299854,1276434302,s3://drivendata-competition-sfp-public/train/wsi_images/C07_B052_S21.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C07_B052_S21.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C07_B052_S21.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C07_B052_S21.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C07_B052_S21.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C07_B052_S21.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C07_B052_S21.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C07_B052_S21.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C07_B052_S21.jpg
C07_B069_S21.tif,67456,91904,0.2271746248006821,40,1604450051,455955472,s3://drivendata-competition-sfp-public/train/wsi_images/C07_B069_S21.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C07_B069_S21.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C07_B069_S21.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C07_B069_S21.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C07_B069_S21.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C07_B069_S21.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C07_B069_S21.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C07_B069_S21.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C07_B069_S21.jpg
C13_B161_S11.tif,271950,294038,0.24253472685813904,20,2432784761,1823755182,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B161_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B161_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B161_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B161_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B161_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B161_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B161_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B161_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B161_S11.jpg
C13_B160_S11.tif,271950,294038,0.24253472685813904,20,617481600,2260688954,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B160_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B160_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B160_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B160_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B160_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B160_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B160_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B160_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B160_S11.jpg
C13_B159_S11.tif,271950,294038,0.24253472685813904,20,3324841693,2212678684,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B159_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B159_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B159_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B159_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B159_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B159_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B159_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B159_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B159_S11.jpg
C13_B157_S11.tif,271950,294038,0.24253472685813904,20,3692282435,1772954878,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B157_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B157_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B157_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B157_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B157_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B157_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B157_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B157_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B157_S11.jpg
C13_B155_S11.tif,271950,294038,0.24253472685813904,20,3577721506,1851964014,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B155_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B155_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B155_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B155_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B155_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B155_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B155_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B155_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B155_S11.jpg
C13_B151_S11.tif,271950,294038,0.24253472685813904,20,3382901885,1923166528,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B151_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B151_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B151_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B151_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B151_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B151_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B151_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B151_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B151_S11.jpg
C13_B149_S11.tif,271950,294038,0.24253472685813904,20,2427144123,1866016186,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B149_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B149_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B149_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B149_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B149_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B149_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B149_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B149_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B149_S11.jpg
C13_B147_S11.tif,271950,294038,0.24253472685813904,20,4112992734,1899468190,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B147_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B147_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B147_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B147_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B147_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B147_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B147_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B147_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B147_S11.jpg
C13_B144_S11.tif,271950,294038,0.24253472685813904,20,2787353892,1736252174,s3://drivendata-competition-sfp-public/train/wsi_images/C13_B144_S11.zip,s3://drivendata-competition-sfp-public/train/tif_images/C13_B144_S11.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C13_B144_S11.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C13_B144_S11.zip,s3://drivendata-competition-sfp-public-eu/train/tif_images/C13_B144_S11.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C13_B144_S11.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C13_B144_S11.zip,s3://drivendata-competition-sfp-public-asia/train/tif_images/C13_B144_S11.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C13_B144_S11.jpg
C06_B114_S21.tif,198400,108800,0.2271746248006821,40,3426468781,1746298688,s3://drivendata-competition-sfp-public/train/wsi_images/C06_B114_S21.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C06_B114_S21.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C06_B114_S21.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C06_B114_S21.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C06_B114_S21.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C06_B114_S21.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C06_B114_S21.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C06_B114_S21.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C06_B114_S21.jpg
C06_B112_S21.tif,162688,108800,0.2271746248006821,40,2697909590,1623979324,s3://drivendata-competition-sfp-public/train/wsi_images/C06_B112_S21.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C06_B112_S21.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C06_B112_S21.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C06_B112_S21.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C06_B112_S21.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C06_B112_S21.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C06_B112_S21.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C06_B112_S21.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C06_B112_S21.jpg
C12_B141_S12.tif,153600,73728,0.23000137507915494,40,2726825787,867403270,s3://drivendata-competition-sfp-public/train/wsi_images/C12_B141_S12.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C12_B141_S12.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C12_B141_S12.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C12_B141_S12.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C12_B141_S12.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C12_B141_S12.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C12_B141_S12.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C12_B141_S12.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C12_B141_S12.jpg
C12_B139_S12.tif,138240,87552,0.23000137507915494,40,1494894303,1178866278,s3://drivendata-competition-sfp-public/train/wsi_images/C12_B139_S12.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C12_B139_S12.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C12_B139_S12.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C12_B139_S12.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C12_B139_S12.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C12_B139_S12.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C12_B139_S12.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C12_B139_S12.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C12_B139_S12.jpg
C12_B127_S12.tif,130560,71424,0.23000137507915494,40,3577863152,687893172,s3://drivendata-competition-sfp-public/train/wsi_images/C12_B127_S12.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C12_B127_S12.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C12_B127_S12.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C12_B127_S12.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C12_B127_S12.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C12_B127_S12.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C12_B127_S12.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C12_B127_S12.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C12_B127_S12.jpg
C01_B300_S01.tif,162688,45056,0.2263467609882355,40,1972793937,320917600,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B300_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B300_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B300_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B300_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B300_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B300_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B300_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B300_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B300_S01.jpg
C01_B253_S01.tif,138880,42752,0.2263467609882355,40,1498804091,205457830,s3://drivendata-competition-sfp-public/train/wsi_images/C01_B253_S01.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C01_B253_S01.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C01_B253_S01.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C01_B253_S01.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C01_B253_S01.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C01_B253_S01.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C01_B253_S01.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C01_B253_S01.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C01_B253_S01.jpg
C07_B011_S21.tif,87296,40960,0.2271746248006821,40,3617846629,140268866,s3://drivendata-competition-sfp-public/train/wsi_images/C07_B011_S21.ndpi,s3://drivendata-competition-sfp-public/train/tif_images/C07_B011_S21.tif,s3://drivendata-competition-sfp-public/train/downsampled_images/C07_B011_S21.jpg,s3://drivendata-competition-sfp-public-eu/train/wsi_images/C07_B011_S21.ndpi,s3://drivendata-competition-sfp-public-eu/train/tif_images/C07_B011_S21.tif,s3://drivendata-competition-sfp-public-eu/train/downsampled_images/C07_B011_S21.jpg,s3://drivendata-competition-sfp-public-asia/train/wsi_images/C07_B011_S21.ndpi,s3://drivendata-competition-sfp-public-asia/train/tif_images/C07_B011_S21.tif,s3://drivendata-competition-sfp-public-asia/train/downsampled_images/C07_B011_S21.jpg
